ts,qArr,instArr,startEx,endEx,flops
16.863667,16.790000,16.790000,16.790000,16.863667,26000000.000000
16.870000,16.809000,16.809000,16.809000,16.870000,26000000.000000
16.990000,16.964000,16.964000,16.964000,16.990000,26000000.000000
17.020000,16.994000,16.994000,16.994000,17.020000,26000000.000000
17.156000,17.130000,17.130000,17.130000,17.156000,26000000.000000
17.216000,17.190000,17.190000,17.190000,17.216000,26000000.000000
17.333000,17.307000,17.307000,17.307000,17.333000,26000000.000000
17.378000,17.352000,17.352000,17.352000,17.378000,26000000.000000
17.431000,17.405000,17.405000,17.405000,17.431000,26000000.000000
17.466000,17.440000,17.440000,17.440000,17.466000,26000000.000000
17.638000,17.612000,17.612000,17.612000,17.638000,26000000.000000
17.794000,17.734000,17.734000,17.734000,17.794000,26000000.000000
17.814500,17.742000,17.742000,17.742000,17.814500,26000000.000000
17.819750,17.746000,17.746000,17.746000,17.819750,26000000.000000
17.873625,17.801000,17.801000,17.801000,17.873625,26000000.000000
17.884125,17.816000,17.816000,17.816000,17.884125,26000000.000000
17.890000,17.829000,17.829000,17.829000,17.890000,26000000.000000
17.996000,17.970000,17.970000,17.970000,17.996000,26000000.000000
18.188000,18.139000,18.139000,18.139000,18.188000,26000000.000000
18.191000,18.142000,18.142000,18.142000,18.191000,26000000.000000
18.347000,18.321000,18.321000,18.321000,18.347000,26000000.000000
18.401000,18.369000,18.369000,18.369000,18.401000,26000000.000000
18.421000,18.389000,18.389000,18.389000,18.421000,26000000.000000
18.484000,18.458000,18.458000,18.458000,18.484000,26000000.000000
18.540000,18.514000,18.514000,18.514000,18.540000,26000000.000000
18.590000,18.564000,18.564000,18.564000,18.590000,26000000.000000
18.740000,18.709000,18.709000,18.709000,18.740000,26000000.000000
18.772000,18.730000,18.730000,18.730000,18.772000,26000000.000000
18.787000,18.750000,18.750000,18.750000,18.787000,26000000.000000
18.892000,18.866000,18.866000,18.866000,18.892000,26000000.000000
18.996000,18.947000,18.947000,18.947000,18.996000,26000000.000000
18.999000,18.950000,18.950000,18.950000,18.999000,26000000.000000
19.135000,19.109000,19.109000,19.109000,19.135000,26000000.000000
19.189000,19.163000,19.163000,19.163000,19.189000,26000000.000000
19.283500,19.220000,19.220000,19.220000,19.283500,26000000.000000
19.283500,19.220000,19.220000,19.220000,19.283500,26000000.000000
19.298000,19.249000,19.249000,19.249000,19.298000,26000000.000000
19.328000,19.302000,19.302000,19.302000,19.328000,26000000.000000
19.533000,19.507000,19.507000,19.507000,19.533000,26000000.000000
19.574000,19.548000,19.548000,19.548000,19.574000,26000000.000000
19.645000,19.619000,19.619000,19.619000,19.645000,26000000.000000
19.682000,19.656000,19.656000,19.656000,19.682000,26000000.000000
19.736000,19.710000,19.710000,19.710000,19.736000,26000000.000000
19.852000,19.819000,19.819000,19.819000,19.852000,26000000.000000
19.871000,19.838000,19.838000,19.838000,19.871000,26000000.000000
19.920000,19.894000,19.894000,19.894000,19.920000,26000000.000000
20.297000,20.252000,20.252000,20.252000,20.297000,26000000.000000
20.323500,20.261000,20.261000,20.261000,20.323500,26000000.000000
20.360250,20.291000,20.291000,20.291000,20.360250,26000000.000000
20.365250,20.298000,20.298000,20.298000,20.365250,26000000.000000
20.382000,20.340000,20.340000,20.340000,20.382000,26000000.000000
20.433000,20.407000,20.407000,20.407000,20.433000,26000000.000000
20.545500,20.468000,20.468000,20.468000,20.545500,26000000.000000
20.545500,20.468000,20.468000,20.468000,20.545500,26000000.000000
